Date,Chat Name,Creator,Exchanges,Symbol,Status,Leverage,Direction,Last Target,Signal Gained Profit %
10/12/2020 23:32,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Cross (5.0X),Short,0,0
10/12/2020 23:32,#Delta 15 staging,,Binance Futures,SRM/USDT,Cancelled,Cross (5.0X),Short,4,13.4139
10/12/2020 23:31,#Delta 15 staging,,Binance Futures,BAND/USDT,All Targets Achieved,Cross (5.0X),Short,5,15.0016
10/12/2020 23:30,#Delta 15 staging,,Binance Futures,DOGE/USDT,Cancelled,Cross (5.0X),Short,2,6.3748
10/12/2020 23:29,#Delta 15 staging,,Binance Futures,YFI/USDT,All Targets Achieved,Cross (5.0X),Short,5,15
10/12/2020 23:21,#Delta 15 staging,,Binance Futures,AVAX/USDT,Cancelled,Cross (5.0X),Long,0,-7.678
10/12/2020 23:10,#Delta 15 staging,,Binance Futures,ALPHA/USDT,All Targets Achieved,Cross (5.0X),Short,5,15.0574
10/12/2020 23:04,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Cancelled,Cross (5.0X),Long,1,-8.7416
10/12/2020 23:01,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Cross (5.0X),Long,2,-2.8831
10/12/2020 22:50,#Delta 15 staging,,Binance Futures,REN/USDT,All Targets Achieved,Cross (5.0X),Short,5,17.3992
10/12/2020 22:47,#Delta 15 staging,,Binance Futures,SNX/USDT,Cancelled,Cross (5.0X),Short,0,-5.4066
10/12/2020 22:38,#Delta 15 staging,,Binance Futures,FLM/USDT,All Targets Achieved,Cross (5.0X),Short,5,14.9328
10/12/2020 22:20,#Delta 15 staging,,Binance Futures,YFII/USDT,Cancelled,Cross (5.0X),Long,1,-1.5598
10/12/2020 22:15,#Delta 15 staging,,Binance Futures,CTK/USDT,All Targets Achieved,Cross (5.0X),Short,5,17.4039
10/12/2020 22:15,#Delta 15 staging,,Binance Futures,STORJ/USDT,Cancelled,Cross (5.0X),Short,0,-9.3616
10/12/2020 22:15,#Delta 15 staging,,Binance Futures,HNT/USDT,Cancelled,Cross (5.0X),Short,4,13.422
10/12/2020 22:14,#Delta 15 staging,,Binance Futures,YFII/USDT,Cancelled,Cross (5.0X),Short,0,-5.685
10/12/2020 22:04,#Delta 15 staging,,Binance Futures,AVAX/USDT,Cancelled,Cross (5.0X),Short,0,-5.5161
10/12/2020 22:04,#Delta 15 staging,,Binance Futures,SRM/USDT,Cancelled,Cross (5.0X),Long,0,-3.122
10/12/2020 21:56,#Delta 15 staging,,Binance Futures,RUNE/USDT,All Targets Achieved,Cross (5.0X),Short,5,17.4129
10/12/2020 21:50,#Delta 15 staging,,Binance Futures,RLC/USDT,All Targets Achieved,Cross (5.0X),Short,5,15.0011
10/12/2020 21:49,#Delta 15 staging,,Binance Futures,SRM/USDT,Cancelled,Cross (5.0X),Short,0,-3.3352
10/12/2020 21:49,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Cross (5.0X),Short,4,12.6678
10/12/2020 21:49,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Cross (5.0X),Long,0,0
10/12/2020 21:48,#Delta 15 staging,,Binance Futures,SOL/USDT,All Targets Achieved,Cross (5.0X),Short,5,15.0003
10/12/2020 21:48,#Delta 15 staging,,Binance Futures,BAL/USDT,All Targets Achieved,Cross (5.0X),Short,5,15.0063
10/12/2020 21:48,#Delta 15 staging,,Binance Futures,COMP/USDT,All Targets Achieved,Cross (5.0X),Short,5,14.998
10/12/2020 21:17,#Delta 15 staging,,Binance Futures,BLZ/USDT,All Targets Achieved,Cross (5.0X),Short,5,14.9276
10/12/2020 21:17,#Delta 15 staging,,Binance Futures,CRV/USDT,All Targets Achieved,Cross (5.0X),Short,5,14.9007
10/12/2020 21:08,#Delta 15 staging,,Binance Futures,FLM/USDT,Cancelled,Cross (5.0X),Long,0,-3.9409
10/12/2020 21:00,#Delta 15 staging,,Binance Futures,BEL/USDT,All Targets Achieved,Cross (5.0X),Short,5,14.9916
10/12/2020 20:57,#Delta 15 staging,,Binance Futures,TRB/USDT,All Targets Achieved,Cross (5.0X),Short,5,14.9969
10/12/2020 20:39,#Delta 15 staging,,Binance Futures,AAVE/USDT,Cancelled,Cross (5.0X),Long,0,-11.599
10/12/2020 20:36,#Delta 15 staging,,Binance Futures,NEAR/USDT,Cancelled,Cross (5.0X),Long,0,-4.0994
10/12/2020 20:26,#Delta 15 staging,,Binance Futures,CTK/USDT,Cancelled,Cross (5.0X),Long,0,-4.8195
10/12/2020 20:08,#Delta 15 staging,,Binance Futures,YFII/USDT,Cancelled,Cross (5.0X),Long,0,-2.2475
10/12/2020 20:06,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Cancelled,Cross (5.0X),Long,1,-5.7642
10/12/2020 20:01,#Delta 15 staging,,Binance Futures,REN/USDT,Cancelled,Cross (5.0X),Long,0,-3.108
10/12/2020 19:57,#Delta 15 staging,,Binance Futures,BAND/USDT,Cancelled,Cross (5.0X),Long,1,0.4633
10/12/2020 19:57,#Delta 15 staging,,Binance Futures,UNI/USDT,Cancelled,Cross (5.0X),Long,0,-3.7483
10/12/2020 19:54,#Delta 15 staging,,Binance Futures,YFI/USDT,Cancelled,Cross (5.0X),Long,2,0.3292
10/12/2020 19:30,#Delta 15 staging,,Binance Futures,REN/USDT,Cancelled,Cross (5.0X),Short,0,-3.2257
10/12/2020 19:28,#Delta 15 staging,,Binance Futures,BAND/USDT,Cancelled,Cross (5.0X),Short,0,-8.2021
10/12/2020 19:25,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Cancelled,Cross (5.0X),Short,0,-7.4394
10/12/2020 19:03,#Delta 15 staging,,Binance Futures,CTK/USDT,Cancelled,Cross (5.0X),Short,0,-6.0618
10/12/2020 19:02,#Delta 15 staging,,Binance Futures,YFII/USDT,Cancelled,Cross (5.0X),Short,0,-3.2676
10/12/2020 19:01,#Delta 15 staging,,Binance Futures,YFI/USDT,Cancelled,Cross (5.0X),Short,0,-4.6448
10/12/2020 19:00,#Delta 15 staging,,Binance Futures,AAVE/USDT,Cancelled,Cross (5.0X),Short,2,-0.05
10/12/2020 19:00,#Delta 15 staging,,Binance Futures,LRC/USDT,Cancelled,Cross (5.0X),Short,3,13.4539
10/12/2020 18:54,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Cross (5.0X),Short,0,-4.3888
10/12/2020 18:17,#Delta 15 staging,,Binance Futures,HNT/USDT,Cancelled,Cross (5.0X),Long,0,-2.8574
10/12/2020 18:15,#Delta 15 staging,,Binance Futures,ENJ/USDT,Cancelled,Cross (5.0X),Long,0,-2.791
10/12/2020 18:13,#Delta 15 staging,,Binance Futures,RLC/USDT,Cancelled,Cross (5.0X),Long,0,-2.7693
10/12/2020 17:38,#Delta 15 staging,,Binance Futures,AVAX/USDT,Cancelled,Cross (5.0X),Long,1,3.9689
10/12/2020 16:45,#Delta 15 staging,,Binance Futures,BAL/USDT,Cancelled,Cross (5.0X),Long,1,5.6373
10/12/2020 16:45,#Delta 15 staging,,Binance Futures,SNX/USDT,Cancelled,Cross (5.0X),Long,1,4.9266
10/12/2020 16:43,#Delta 15 staging,,Binance Futures,STORJ/USDT,Cancelled,Cross (5.0X),Long,0,-1.6146
10/12/2020 16:29,#Delta 15 staging,,Binance Futures,SOL/USDT,Cancelled,Cross (5.0X),Long,2,3.7977
10/12/2020 16:24,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Cross (5.0X),Long,1,-5.3183
10/12/2020 16:20,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Cross (5.0X),Long,3,3.4282
10/12/2020 16:16,#Delta 15 staging,,Binance Futures,DOGE/USDT,Cancelled,Cross (5.0X),Long,0,0.8062
10/12/2020 16:13,#Delta 15 staging,,Binance Futures,RUNE/USDT,All Targets Achieved,Cross (5.0X),Long,5,15.0017
10/12/2020 16:09,#Delta 15 staging,,Binance Futures,COMP/USDT,Cancelled,Cross (5.0X),Long,1,-0.0559
10/12/2020 16:09,#Delta 15 staging,,Binance Futures,BEL/USDT,Cancelled,Cross (5.0X),Long,3,10.5334
10/12/2020 16:09,#Delta 15 staging,,Binance Futures,YFII/USDT,Cancelled,Cross (5.0X),Long,0,-3.2064
10/12/2020 16:09,#Delta 15 staging,,Binance Futures,CRV/USDT,Cancelled,Cross (5.0X),Long,1,5.5184
10/12/2020 16:09,#Delta 15 staging,,Binance Futures,BZRX/USDT,Cancelled,Cross (5.0X),Long,4,14.773
10/12/2020 16:09,#Delta 15 staging,,Binance Futures,REN/USDT,Cancelled,Cross (5.0X),Long,0,-4.0195
10/12/2020 16:03,#Delta 15 staging,,Binance Futures,BLZ/USDT,Cancelled,Cross (5.0X),Long,1,2.7715
10/12/2020 16:00,#Delta 15 staging,,Binance Futures,BAND/USDT,Cancelled,Cross (5.0X),Long,1,-2.6335
10/12/2020 16:00,#Delta 15 staging,,Binance Futures,TRB/USDT,Cancelled,Cross (5.0X),Long,1,3.4289
10/12/2020 15:59,#Delta 15 staging,,Binance Futures,LRC/USDT,Cancelled,Cross (5.0X),Long,0,-8.5017
10/12/2020 15:56,#Delta 15 staging,,Binance Futures,YFI/USDT,Cancelled,Cross (5.0X),Long,1,-1.6759
10/12/2020 15:55,#Delta 15 staging,,Binance Futures,CTK/USDT,Cancelled,Cross (5.0X),Long,0,-2.1145
10/12/2020 15:50,#Delta 15 staging,,Binance Futures,AAVE/USDT,Cancelled,Cross (5.0X),Long,2,4.8148
10/12/2020 15:15,#Delta 15 staging,,Binance Futures,ENJ/USDT,Stopped Out,Cross (5.0X),Short,0,-14.8014
10/12/2020 15:12,#Delta 15 staging,,Binance Futures,BEL/USDT,Cancelled,Cross (5.0X),Short,0,-14.2769
10/12/2020 15:10,#Delta 15 staging,,Binance Futures,SOL/USDT,Cancelled,Cross (5.0X),Short,0,-10.008
10/12/2020 15:10,#Delta 15 staging,,Binance Futures,UNI/USDT,Cancelled,Cross (5.0X),Short,0,-3.7286
10/12/2020 15:09,#Delta 15 staging,,Binance Futures,NEAR/USDT,Cancelled,Cross (5.0X),Short,1,3.9555
10/12/2020 15:09,#Delta 15 staging,,Binance Futures,HNT/USDT,Cancelled,Cross (5.0X),Short,0,-3.9855
10/12/2020 15:09,#Delta 15 staging,,Binance Futures,BAL/USDT,Cancelled,Cross (5.0X),Short,1,-4.4044
10/12/2020 15:09,#Delta 15 staging,,Binance Futures,RLC/USDT,Cancelled,Cross (5.0X),Short,1,-1.6845
10/12/2020 15:07,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Cancelled,Cross (5.0X),Short,1,-5.491
10/12/2020 14:57,#Delta 15 staging,,Binance Futures,SRM/USDT,Cancelled,Cross (5.0X),Short,1,-5.486
10/12/2020 14:55,#Delta 15 staging,,Binance Futures,STORJ/USDT,Cancelled,Cross (5.0X),Short,0,-4.0099
10/12/2020 14:49,#Delta 15 staging,,Binance Futures,RUNE/USDT,Cancelled,Cross (5.0X),Short,1,-4.1274
10/12/2020 14:39,#Delta 15 staging,,Binance Futures,DOGE/USDT,Cancelled,Cross (5.0X),Short,1,-0.5502
10/12/2020 14:38,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Cross (5.0X),Short,3,5.3795
10/12/2020 14:34,#Delta 15 staging,,Binance Futures,LRC/USDT,Cancelled,Cross (5.0X),Short,1,-3.5172
10/12/2020 14:29,#Delta 15 staging,,Binance Futures,YFII/USDT,Cancelled,Cross (5.0X),Short,0,-2.2964
10/12/2020 14:28,#Delta 15 staging,,Binance Futures,BZRX/USDT,Cancelled,Cross (5.0X),Short,2,0.8666
10/12/2020 14:16,#Delta 15 staging,,Binance Futures,AVAX/USDT,Cancelled,Cross (5.0X),Short,1,-1.1003
10/12/2020 14:01,#Delta 15 staging,,Binance Futures,RUNE/USDT,Cancelled,Cross (5.0X),Long,0,-9.1893
10/12/2020 14:00,#Delta 15 staging,,Binance Futures,BZRX/USDT,Cancelled,Cross (5.0X),Long,0,-9.0952
10/12/2020 14:00,#Delta 15 staging,,Binance Futures,HNT/USDT,Cancelled,Cross (5.0X),Long,0,-7.6379
10/12/2020 14:00,#Delta 15 staging,,Binance Futures,DOGE/USDT,Cancelled,Cross (5.0X),Long,0,-4.6489
10/12/2020 14:00,#Delta 15 staging,,Binance Futures,YFII/USDT,Cancelled,Cross (5.0X),Long,0,-5.485
10/12/2020 14:00,#Delta 15 staging,,Binance Futures,AVAX/USDT,Cancelled,Cross (5.0X),Long,0,-13.5296
10/12/2020 13:59,#Delta 15 staging,,Binance Futures,SOL/USDT,Cancelled,Cross (5.0X),Long,0,-11.6763
10/12/2020 13:59,#Delta 15 staging,,Binance Futures,STORJ/USDT,Cancelled,Cross (5.0X),Long,0,-5.1341
10/12/2020 13:51,#Delta 15 staging,,Binance Futures,UNI/USDT,Cancelled,Cross (5.0X),Long,0,-5.6665
10/12/2020 13:51,#Delta 15 staging,,Binance Futures,ENJ/USDT,Cancelled,Cross (5.0X),Long,3,4.2833
10/12/2020 13:51,#Delta 15 staging,,Binance Futures,LRC/USDT,Cancelled,Cross (5.0X),Long,0,-4.4488
10/12/2020 13:51,#Delta 15 staging,,Binance Futures,SRM/USDT,Cancelled,Cross (5.0X),Long,0,-4.3294
10/12/2020 13:50,#Delta 15 staging,,Binance Futures,BAL/USDT,Cancelled,Cross (5.0X),Long,1,-1.7397
10/12/2020 13:48,#Delta 15 staging,,Binance Futures,RLC/USDT,Cancelled,Cross (5.0X),Long,1,-1.8544
10/12/2020 13:45,#Delta 15 staging,,Binance Futures,YFII/USDT,Cancelled,Cross (5.0X),Short,0,-4.3668
10/12/2020 13:39,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Cancelled,Cross (5.0X),Short,1,1.4903
10/12/2020 13:35,#Delta 15 staging,,Binance Futures,BEL/USDT,Cancelled,Cross (5.0X),Long,1,-4.6512
10/12/2020 13:34,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Cancelled,Cross (5.0X),Long,3,3.9903
10/12/2020 13:09,#Delta 15 staging,,Binance Futures,COMP/USDT,Cancelled,Cross (5.0X),Short,2,2.3897
10/12/2020 13:09,#Delta 15 staging,,Binance Futures,SOL/USDT,Cancelled,Cross (5.0X),Short,0,-10.654
10/12/2020 13:09,#Delta 15 staging,,Binance Futures,CRV/USDT,Cancelled,Cross (5.0X),Short,2,2.0101
10/12/2020 13:09,#Delta 15 staging,,Binance Futures,CRV/USDT,Cancelled,Cross (5.0X),Short,2,2.0101
10/12/2020 13:09,#Delta 15 staging,,Binance Futures,BLZ/USDT,Cancelled,Cross (5.0X),Short,1,0.2737
10/12/2020 13:09,#Delta 15 staging,,Binance Futures,BAND/USDT,Cancelled,Cross (5.0X),Short,3,9.8819
10/12/2020 13:07,#Delta 15 staging,,Binance Futures,STORJ/USDT,Cancelled,Cross (5.0X),Short,0,-4.305
10/12/2020 13:04,#Delta 15 staging,,Binance Futures,RUNE/USDT,Cancelled,Cross (5.0X),Short,0,-5.1867
10/12/2020 13:04,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Cross (5.0X),Short,3,7.7288
10/12/2020 13:04,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Cross (5.0X),Long,0,0
10/12/2020 13:04,#Delta 15 staging,,Binance Futures,FLM/USDT,Cancelled,Cross (5.0X),Short,3,10.2355
10/12/2020 13:02,#Delta 15 staging,,Binance Futures,SNX/USDT,Cancelled,Cross (5.0X),Short,2,0.6806
10/12/2020 13:02,#Delta 15 staging,,Binance Futures,TRB/USDT,Cancelled,Cross (5.0X),Short,3,9.895
10/12/2020 13:01,#Delta 15 staging,,Binance Futures,REN/USDT,Cancelled,Cross (5.0X),Short,1,-0.688
10/12/2020 12:56,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Cross (5.0X),Long,0,-12.0597
10/12/2020 12:30,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Cancelled,Cross (5.0X),Long,0,-8.4573
10/12/2020 12:15,#Delta 15 staging,,Binance Futures,BAND/USDT,Cancelled,Cross (5.0X),Long,0,-7.0356
10/12/2020 12:09,#Delta 15 staging,,Binance Futures,STORJ/USDT,Cancelled,Cross (5.0X),Long,0,-3.4525
10/12/2020 12:09,#Delta 15 staging,,Binance Futures,SOL/USDT,Cancelled,Cross (5.0X),Long,0,-10.2292
10/12/2020 12:08,#Delta 15 staging,,Binance Futures,CRV/USDT,Cancelled,Cross (5.0X),Long,0,-7.4135
10/12/2020 12:08,#Delta 15 staging,,Binance Futures,REN/USDT,Cancelled,Cross (5.0X),Long,0,-6.181
10/12/2020 12:08,#Delta 15 staging,,Binance Futures,BLZ/USDT,Cancelled,Cross (5.0X),Long,0,-5.6729
10/12/2020 12:03,#Delta 15 staging,,Binance Futures,RUNE/USDT,Cancelled,Cross (5.0X),Long,0,-5.7598
10/12/2020 12:02,#Delta 15 staging,,Binance Futures,UNI/USDT,Cancelled,Cross (5.0X),Long,0,-4.112
10/12/2020 12:02,#Delta 15 staging,,Binance Futures,COMP/USDT,Cancelled,Cross (5.0X),Long,1,-6.7354
10/12/2020 12:02,#Delta 15 staging,,Binance Futures,SNX/USDT,Cancelled,Cross (5.0X),Long,0,-5.853
10/12/2020 12:02,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Cross (5.0X),Long,0,0
10/12/2020 12:01,#Delta 15 staging,,Binance Futures,YFII/USDT,Cancelled,Cross (5.0X),Long,0,-3.9652
10/12/2020 12:01,#Delta 15 staging,,Binance Futures,FLM/USDT,Cancelled,Cross (5.0X),Long,0,-7.2155
10/12/2020 10:30,#Delta 15 staging,,Binance Futures,DOGE/USDT,Cancelled,Cross (5.0X),Short,1,2.1433
10/12/2020 10:18,#Delta 15 staging,,Binance Futures,ENJ/USDT,Cancelled,Cross (5.0X),Short,3,8.8356
10/12/2020 10:15,#Delta 15 staging,,Binance Futures,YFI/USDT,Cancelled,Cross (5.0X),Short,3,11.8793
10/12/2020 10:15,#Delta 15 staging,,Binance Futures,AVAX/USDT,Cancelled,Cross (5.0X),Short,4,13.9262
10/12/2020 10:13,#Delta 15 staging,,Binance Futures,BZRX/USDT,Cancelled,Cross (5.0X),Short,3,9.5935
10/12/2020 09:58,#Delta 15 staging,,Binance Futures,AAVE/USDT,Cancelled,Cross (5.0X),Short,3,10.9266
10/12/2020 09:58,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Cancelled,Cross (5.0X),Short,3,7.7405
10/12/2020 09:57,#Delta 15 staging,,Binance Futures,SNX/USDT,Cancelled,Cross (5.0X),Short,1,0.2165
10/12/2020 09:57,#Delta 15 staging,,Binance Futures,RLC/USDT,Cancelled,Cross (5.0X),Short,3,10.6472
10/12/2020 09:57,#Delta 15 staging,,Binance Futures,BAL/USDT,Cancelled,Cross (5.0X),Short,0,-0.6342
10/12/2020 09:57,#Delta 15 staging,,Binance Futures,BEL/USDT,Cancelled,Cross (5.0X),Short,3,8.8707
10/12/2020 09:57,#Delta 15 staging,,Binance Futures,SOL/USDT,Cancelled,Cross (5.0X),Short,3,6.9592
10/12/2020 09:56,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Cancelled,Cross (5.0X),Short,3,7.8715
10/12/2020 09:43,#Delta 15 staging,,Binance Futures,BLZ/USDT,Cancelled,Cross (5.0X),Short,1,0.5837
10/12/2020 09:43,#Delta 15 staging,,Binance Futures,HNT/USDT,Cancelled,Cross (5.0X),Short,0,0
10/12/2020 09:43,#Delta 15 staging,,Binance Futures,LRC/USDT,Cancelled,Cross (5.0X),Short,2,7.0652
10/12/2020 09:43,#Delta 15 staging,,Binance Futures,YFII/USDT,Cancelled,Cross (5.0X),Short,1,1.1771
10/12/2020 09:41,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Cross (5.0X),Short,4,13.5657
10/12/2020 09:38,#Delta 15 staging,,Binance Futures,FLM/USDT,Cancelled,Cross (5.0X),Short,2,3.3882
10/12/2020 09:21,#Delta 15 staging,,Binance Futures,NEAR/USDT,Stopped Out,Cross (5.0X),Long,0,-15.0856
10/12/2020 08:47,#Delta 15 staging,,Binance Futures,BZRX/USDT,Cancelled,Cross (5.0X),Long,0,-9.3822
10/12/2020 08:45,#Delta 15 staging,,Binance Futures,SNX/USDT,Cancelled,Cross (5.0X),Long,0,-8.5484
10/12/2020 08:30,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Cancelled,Cross (5.0X),Long,1,-3.7516
10/12/2020 08:10,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Cross (5.0X),Long,0,-13.7267
10/12/2020 08:10,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Cancelled,Cross (5.0X),Long,1,-2.8169
10/12/2020 08:09,#Delta 15 staging,,Binance Futures,BAL/USDT,Cancelled,Cross (5.0X),Long,0,-3.9846
10/12/2020 08:08,#Delta 15 staging,,Binance Futures,REN/USDT,Stopped Out,Cross (5.0X),Long,0,-15.1201
10/12/2020 08:06,#Delta 15 staging,,Binance Futures,CTK/USDT,Cancelled,Cross (5.0X),Long,0,0
10/12/2020 08:05,#Delta 15 staging,,Binance Futures,YFI/USDT,Cancelled,Cross (5.0X),Long,3,6.5095
10/12/2020 08:03,#Delta 15 staging,,Binance Futures,BAND/USDT,Cancelled,Cross (5.0X),Long,1,-1.9554
10/12/2020 08:03,#Delta 15 staging,,Binance Futures,RLC/USDT,Cancelled,Cross (5.0X),Long,1,-0.7149
10/12/2020 08:03,#Delta 15 staging,,Binance Futures,BLZ/USDT,Cancelled,Cross (5.0X),Long,1,-1.1463
10/12/2020 08:03,#Delta 15 staging,,Binance Futures,STORJ/USDT,Cancelled,Cross (5.0X),Long,1,-2.0303
10/12/2020 08:03,#Delta 15 staging,,Binance Futures,CRV/USDT,Stopped Out,Cross (5.0X),Long,0,-15.4221
10/12/2020 08:03,#Delta 15 staging,,Binance Futures,UNI/USDT,Cancelled,Cross (5.0X),Long,0,-2.5701
10/12/2020 08:02,#Delta 15 staging,,Binance Futures,HNT/USDT,Cancelled,Cross (5.0X),Long,0,0
10/12/2020 08:02,#Delta 15 staging,,Binance Futures,AAVE/USDT,Cancelled,Cross (5.0X),Long,2,0.737
10/12/2020 08:02,#Delta 15 staging,,Binance Futures,SOL/USDT,Cancelled,Cross (5.0X),Long,2,4.5791
10/12/2020 07:52,#Delta 15 staging,,Binance Futures,RUNE/USDT,Cancelled,Cross (5.0X),Long,2,2.4847
10/12/2020 07:45,#Delta 15 staging,,Binance Futures,LRC/USDT,Cancelled,Cross (5.0X),Long,1,-0.6888
10/12/2020 07:40,#Delta 15 staging,,Binance Futures,SOL/USDT,Cancelled,Cross (5.0X),Long,0,0.3766
10/12/2020 07:37,#Delta 15 staging,,Binance Futures,SRM/USDT,Cancelled,Cross (5.0X),Long,0,-4.2759
10/12/2020 07:37,#Delta 15 staging,,Binance Futures,ENJ/USDT,Cancelled,Cross (5.0X),Long,2,5.6439
10/12/2020 07:30,#Delta 15 staging,,Binance Futures,TRB/USDT,All Targets Achieved,Cross (5.0X),Long,5,15.0007
10/12/2020 07:14,#Delta 15 staging,,Binance Futures,FLM/USDT,Cancelled,Cross (5.0X),Long,1,-0.1407
10/12/2020 07:12,#Delta 15 staging,,Binance Futures,AVAX/USDT,Cancelled,Cross (5.0X),Long,3,10.2752
10/12/2020 06:56,#Delta 15 staging,,Binance Futures,COMP/USDT,Cancelled,Cross (5.0X),Short,3,11.4547
10/12/2020 06:35,#Delta 15 staging,,Binance Futures,YFII/USDT,Cancelled,Cross (5.0X),Long,0,-2.3578
10/12/2020 06:23,#Delta 15 staging,,Binance Futures,CTK/USDT,Cancelled,Cross (5.0X),Short,0,-9.2702
10/12/2020 06:17,#Delta 15 staging,,Binance Futures,REN/USDT,Cancelled,Cross (5.0X),Short,1,-2.2042
10/12/2020 05:56,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Cross (5.0X),Short,2,-1.612
10/12/2020 05:52,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Cancelled,Cross (5.0X),Short,2,3.6866
10/12/2020 05:47,#Delta 15 staging,,Binance Futures,SNX/USDT,Cancelled,Cross (5.0X),Short,1,-2.7535
10/12/2020 05:47,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Cross (5.0X),Short,4,12.452
10/12/2020 05:47,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Cross (5.0X),Long,0,0
10/12/2020 05:46,#Delta 15 staging,,Binance Futures,BAL/USDT,Cancelled,Cross (5.0X),Short,1,-2.2968
10/12/2020 05:45,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Cancelled,Cross (5.0X),Short,1,-2.7683
10/12/2020 05:45,#Delta 15 staging,,Binance Futures,NEAR/USDT,Cancelled,Cross (5.0X),Short,1,1.9442
10/12/2020 05:29,#Delta 15 staging,,Binance Futures,STORJ/USDT,Cancelled,Cross (5.0X),Short,1,1.4826
10/12/2020 05:21,#Delta 15 staging,,Binance Futures,CTK/USDT,Cancelled,Cross (5.0X),Long,0,-9.6823
10/12/2020 05:20,#Delta 15 staging,,Binance Futures,BZRX/USDT,Cancelled,Cross (5.0X),Short,0,0
10/12/2020 05:20,#Delta 15 staging,,Binance Futures,DOGE/USDT,Cancelled,Cross (5.0X),Short,0,-2.2379
10/12/2020 05:15,#Delta 15 staging,,Binance Futures,RLC/USDT,Cancelled,Cross (5.0X),Short,1,0.3855
10/12/2020 05:13,#Delta 15 staging,,Binance Futures,LRC/USDT,Cancelled,Cross (5.0X),Short,1,2.4725
10/12/2020 05:13,#Delta 15 staging,,Binance Futures,UNI/USDT,Cancelled,Cross (5.0X),Short,1,4.3127
10/12/2020 05:01,#Delta 15 staging,,Binance Futures,CTK/USDT,Cancelled,Cross (5.0X),Short,0,-10.4616
10/12/2020 05:00,#Delta 15 staging,,Binance Futures,YFI/USDT,Cancelled,Cross (5.0X),Short,2,6.3697
10/12/2020 04:59,#Delta 15 staging,,Binance Futures,HNT/USDT,Cancelled,Cross (5.0X),Short,2,5.6391
10/12/2020 04:38,#Delta 15 staging,,Binance Futures,TRB/USDT,Cancelled,Cross (5.0X),Short,2,5.8806
10/12/2020 04:33,#Delta 15 staging,,Binance Futures,CRV/USDT,Cancelled,Cross (5.0X),Short,2,7.177
10/12/2020 04:33,#Delta 15 staging,,Binance Futures,CRV/USDT,Cancelled,Cross (5.0X),Short,2,7.177
10/12/2020 04:31,#Delta 15 staging,,Binance Futures,STORJ/USDT,Cancelled,Cross (5.0X),Long,0,-3.8992
10/12/2020 04:27,#Delta 15 staging,,Binance Futures,HNT/USDT,Cancelled,Cross (5.0X),Long,0,-4.5448
10/12/2020 04:23,#Delta 15 staging,,Binance Futures,NEAR/USDT,Cancelled,Cross (5.0X),Long,0,-8.7321
10/12/2020 04:21,#Delta 15 staging,,Binance Futures,SNX/USDT,Cancelled,Cross (5.0X),Long,0,-6.8306
10/12/2020 04:20,#Delta 15 staging,,Binance Futures,ALPHA/USDT,Cancelled,Cross (5.0X),Long,0,-5.2302
10/12/2020 04:19,#Delta 15 staging,,Binance Futures,COMP/USDT,Cancelled,Cross (5.0X),Long,2,-2.174
10/12/2020 04:17,#Delta 15 staging,,Binance Futures,AXS/USDT,Cancelled,Cross (5.0X),Long,0,-13.9008
10/12/2020 04:15,#Delta 15 staging,,Binance Futures,CVC/USDT,Cancelled,Cross (5.0X),Long,0,-7.5831
10/12/2020 04:15,#Delta 15 staging,,Binance Futures,SUSHI/USDT,Cancelled,Cross (5.0X),Long,0,-9.9172
10/12/2020 04:10,#Delta 15 staging,,Binance Futures,BZRX/USDT,Cancelled,Cross (5.0X),Long,0,-3.6822
